"","File","OBJECTID","NAME","SHORTNAME","degx","degy","region","T_eventSD_endcen","T_eventSD_historic","T_eventSD_midcen","pH_eventSD_endcen","pH_eventSD_historic","pH_eventSD_midcen","DO_eventSD_endcen","DO_eventSD_historic","DO_eventSD_midcen","T_seasonalSD_endcen","T_seasonalSD_historic","T_seasonalSD_midcen","pH_seasonalSD_endcen","pH_seasonalSD_historic","pH_seasonalSD_midcen","DO_seasonalSD_endcen","DO_seasonalSD_historic","DO_seasonalSD_midcen","Temp_mean_endcen","Temp_mean_historic","Temp_mean_midcen","Temp_low10_endcen","Temp_low10_historic","Temp_low10_midcen","Temp_high10_endcen","Temp_high10_historic","Temp_high10_midcen","DO_mean_endcen","DO_mean_historic","DO_mean_midcen","DO_low10_endcen","DO_low10_historic","DO_low10_midcen","DO_high10_endcen","DO_high10_historic","DO_high10_midcen","pH_mean_endcen","pH_mean_historic","pH_mean_midcen","pH_low10_endcen","pH_low10_historic","pH_low10_midcen","pH_high10_endcen","pH_high10_historic","pH_high10_midcen"
"62","tphdo_mpa_45",45,"Kashtayit SMCA","Kashtayit",-120.22408,34.46275,"socal",1.16128574374996,1.03436643717929,1.14053602531756,0.054675172764902,0.0360776617408224,0.0433440993590076,0.579519625869484,0.495610110885544,0.546759671797398,0.885768751647329,1.3210927384955,1.11060745704174,0.0230963311272618,0.0268736715776462,0.0256418642180154,0.328191988894979,0.431037998488967,0.359703754601652,17.8836604361371,15.8658695652174,16.2892690513219,16.102,13.93,14.314,19.568,17.71,18.148,7.39506722286604,7.70082425173913,7.45984092976672,6.435598656,6.731267568,6.509195896,8.050578092,8.34848692,8.17889328,7.67563551401869,7.95586645962733,7.83423794712286,7.6031,7.8953,7.7612,7.739,7.997,7.89
"63","tphdo_mpa_46",46,"Laguna Beach SMCA (No-Take)","Laguna Beach",-117.7848,33.50624,"socal",0.975058382885839,0.878355216177948,0.987513817677214,0.031950297923075,0.0176681395689359,0.0236023764039275,0.216970915323456,0.193770935614984,0.172389108318785,1.09694730624161,1.61028700137884,1.34430275663389,0.0103022593935765,0.0112910737147591,0.0117837145081524,0.142679929693232,0.163075331969201,0.134138258122922,20.017519379845,17.8736996904025,18.4973010920437,18.522,16.23,16.85,21.7,19.435,20.19,7.98559572272868,8.22532621362229,8.14019519925117,7.77250852,7.98850042,7.9037036,8.228811408,8.5036811,8.3836856,7.72415503875969,7.98981424148607,7.88225897035881,7.688,7.969,7.849,7.764,8.0095,7.914
"64","tphdo_mpa_47",47,"Laguna Beach SMR","Laguna Beach",-117.79636,33.52794,"socal",0.994655460374091,0.904195965228044,1.05528811373093,0.0337700118450053,0.0179095315391747,0.0234032014611509,0.257153576992825,0.205217200054284,0.201688301597875,1.06553363062792,1.57887810476046,1.31454533706162,0.010124391573342,0.0115128789788252,0.0112550411472804,0.166302449104085,0.193968851265812,0.16157789677256,19.9827889060092,17.8571118012422,18.4473405909798,18.536,16.062,16.652,21.6,19.407,20.082,8.00717953460709,8.22466050776397,8.14702386861586,7.77890828,7.930262604,7.856345376,8.298568792,8.520320476,8.434243704,7.72078582434515,7.98847204968944,7.88004354587869,7.685,7.9673,7.849,7.765,8.009,7.91
"65","tphdo_mpa_48",48,"Long Point SMR","Long Point",-118.3804,33.41821,"channel",0.77179562514493,0.628531303538635,0.790180156819361,0.0290197901929352,0.0145557312808199,0.0229853238676276,0.162272266315697,0.137491726486825,0.13036208657047,1.61745621015599,1.9501935164012,1.75953634581676,0.00996779253597259,0.0140164442270246,0.0142113585080482,0.0585257585847332,0.0876672955069771,0.0741424800265521,20.9689201877934,18.6692890262751,19.4478021978022,19.16,16.644,17.636,22.61,20.254,21.024,7.73137579023474,8.09994477236476,7.95536382907378,7.54531704,7.919703,7.78530804,7.92610276,8.27488968,8.11489568,7.72895148669797,7.99791344667697,7.89039089481947,7.692,7.9756,7.859,7.766,8.017,7.921
"66","tphdo_mpa_49",49,"Lover's Cove SMCA","Lover's Cove",-118.31788,33.34393,"socal",0.813523534453843,0.640041328365479,0.811793841784737,0.029626983536678,0.0152483979758721,0.023627885890337,0.168109227741897,0.147455019016498,0.138744306745694,1.6688100883476,1.97472655504322,1.79167280072109,0.00955636207365521,0.0144287254825407,0.014214256426159,0.0704185185306351,0.108419463841996,0.0900025095195795,20.99003125,18.685773993808,19.4177044025157,19.029,16.53,17.46,22.722,20.365,21.19,7.7427646354375,8.09876749226006,7.95796068477987,7.5357174,7.87810456,7.75650912,7.94530204,8.30688848,8.12609526,7.732975,8.0007399380805,7.89101100628931,7.694,7.977,7.859,7.771,8.025,7.922
"67","tphdo_mpa_5",5,"Anacapa Island SMCA","Anacapa Island",-119.42728,34.03987,"channel",0.893834671446236,0.690394649556418,0.89513580840609,0.0338985165155902,0.0176968851438007,0.0265122403060398,0.233241537438943,0.205463889860211,0.233172131536689,1.18913258662394,1.57641780156553,1.34258137468842,0.0091205576649198,0.0077553086409914,0.00962520031581958,0.119137687505163,0.150723914128137,0.11664209618429,19.4718421052632,17.2669135802469,17.9794899536322,17.82,15.564,16.2,21.015,18.78,19.554,7.72904761114551,8.07891678234568,7.90551867876352,7.43812106,7.748189432,7.576035888,7.9837006,8.32928764,8.15649412,7.71588699690402,7.99050617283951,7.87604945904173,7.679,7.967,7.842,7.7605,8.013,7.91
"68","tphdo_mpa_50",50,"MacKerricher SMCA","MacKerricher",-123.80835,39.48323,"norca",1.16401100239638,0.982547213015806,1.00806329337591,0.0832626258664396,0.0771612079887508,0.0779098249862893,1.0698174716713,1.11602732037231,1.06790522433082,0.945438614649089,0.973331798897094,1.0498489209308,0.0911474351521753,0.0968111117266385,0.098740775532757,1.05478424281743,1.11680522185056,1.10003066475701,14.449968847352,11.9359237947123,12.6563333333333,12.493,10.082,10.778,16.3,13.636,14.712,5.12588228933956,5.45531317858165,5.40744866846948,3.676982108,3.962731392,3.96465132,6.736707364,7.159411512,6.964218832,7.46709968847352,7.74173250388802,7.63133333333333,7.3571,7.6422,7.528,7.592,7.862,7.7472
"69","tphdo_mpa_51",51,"Matlahuayl SMR","Matlahuayl",-117.26522,32.85863,"socal",1.02074283426039,0.908091145688385,1.03817717373318,0.0325015793242658,0.0204319695457081,0.0265568352202994,0.273201949959561,0.23676127423982,0.262820833061216,1.05334503947186,1.49573272826615,1.28041821820151,0.0089009065054376,0.0103544736234078,0.0095595255097148,0.162312303968812,0.249869867745357,0.176878111459595,19.9937774294671,17.7424265842349,18.3776369327074,18.434,16.212,16.638,21.596,19.33,20.114,8.07492727291536,8.27945952408037,8.17724576744914,7.7917078,7.930582592,7.816026888,8.37408596,8.596157632,8.47648212,7.72842476489028,7.99335394126739,7.88558998435055,7.691,7.971,7.851,7.7683,8.016,7.916
"70","tphdo_mpa_52",52,"Mattole Canyon SMR","Mattole Canyon",-124.40193,40.30843,"norca",1.13509148284884,0.888449843762703,1.01757646229202,0.07456027259142,0.0650312786417811,0.0684373026973196,0.954546589997508,0.864509995835899,0.904264840080661,0.942784317257349,0.944011232092276,1.07527483092992,0.115975684991163,0.124065512163534,0.125454727671164,1.32610227223195,1.44983548114709,1.40041766797757,13.7257078125,11.110506870229,11.9256087636933,11.829,9.6324,10.09,15.613,12.696,13.772,4.599941495725,4.96467928319389,4.93523251182473,3.35347424,3.79505768,3.640823464,6.102491148,6.388880408,6.394000216,7.42418125,7.7049679389313,7.59329890453834,7.334,7.626,7.498,7.552,7.8096,7.7104
"71","tphdo_mpa_53",53,"Montara SMR","Montara",-122.54738,37.52173,"norca",1.10062134484992,0.945381150735993,1.04348235598432,0.0689695433996563,0.060969747640807,0.0668373807636842,0.8486108360962,0.81721596248544,0.859953807521427,1.01904344133146,1.10177784020418,1.10779311455847,0.0767654639438115,0.0794830124464749,0.0881597797342118,0.870113933320089,0.999277579420208,1.03198613004917,16.1885093167702,13.7851842105263,14.5157613814757,14.053,11.955,12.45,18.047,15.475,16.68,5.94075112652174,6.10663910390093,5.98506660339089,4.532950008,4.87341724,4.580948208,7.200369976,7.3757234,7.386602992,7.53875465838509,7.8091826625387,7.69159340659341,7.4316,7.7185,7.5802,7.648,7.903,7.796
"72","tphdo_mpa_54",54,"Naples SMCA","Naples",-119.95063,34.42667,"socal",1.05982025484359,0.931324695133884,1.08274035060327,0.041097546039478,0.0262992786859617,0.0302864692307249,0.387937760690378,0.348576131372462,0.348501342579582,0.985946837401536,1.4606139356588,1.21736797935505,0.0152591559525294,0.0183892463835477,0.0170786822609041,0.249924477543232,0.344613984526776,0.265812585432189,18.5128971962617,16.4238520801233,17.0516951788491,16.87,14.576,15.068,20.189,18.062,18.878,7.59316072866044,7.88156575531587,7.71924519863142,7.07653462,7.288046688,7.062775136,8.02209916,8.304328576,8.15009436,7.69351246105919,7.96919260400616,7.85371073094868,7.6481,7.934,7.811,7.741,7.999,7.891
